"","y","g.pop.NUTS2","lag1ratio.tot_pop_NUTS2","lag1_under15","lag1_15_24","lag1_25_44","lag1_45_64","lag1_65","lag2_15_24","lag2_25_44","lag1_g_under15","lag1_g_15_24","lag1_g_25_44","lag1_g_45_64","lag1_g_65","log.quot","lag1_quot_under15","lag1_quot_15_24","lag1_quot_25_44","lag1_quot_45_64","lag1_quot_65","lag2_quot_15_24","ctry_prop_under15","ctry_prop_15_24","ctry_prop_25_44","ctry_prop_45_64","ctry_prop_65","lag1_ctry_prop_15_24","lag1_ctry_prop_25_44","lag1_ctry_prop_45_64","lag2_ctry_prop_15_24","lag2_ctry_prop_25_44","lag1_ctry_pop_g_under15","lag1_ctry_pop_g_15_24","lag1_ctry_pop_g_45_64","lag1_ctry_pop_g_65","cluster_1","cluster_2","cluster_3","urb_frac"
"1",1.17405052344617,-0.548776776876368,-0.0789476800831281,-0.0932445001300251,-0.0727127390308868,0.89841900940211,-0.966360680448445,0.0995014428250147,0.376766391262063,0.244322518528668,-0.000843183714979716,-0.831105033157462,1.28113957366487,-1.03359721350725,0.018960082698177,0.490132768511917,-0.720711092220045,0.176816915722646,-0.311506107550523,0.0778504271490675,0.810051430446599,-0.27346464155111,0.361471426901837,0.0105365926120151,1.54074869941712,-1.01587268942134,-0.942236697982105,-0.204380109649079,1.54031243226592,-1.25619166905939,0.614697884300492,0.682157545545145,0.922977740479815,-1.36653259605738,-0.788813600470433,-0.861138773226768,0,0,1,-0.279664110680129
"2",1.04554977618038,-0.0404839838824569,0.307594039262252,0.471992832076373,-0.341689193148643,0.883495216546717,-0.742477536966459,-0.353669535320824,0.387420312788637,0.1486293915638,0.99939046581747,-1.3249511091343,1.41347444771737,-1.00007325999526,-0.748675786745664,0.356825689455421,0.0812224443972942,-0.302113808553903,-0.33316937405424,0.494122189535243,0.108814000341277,-0.255119980329889,0.361471426901837,0.0105365926120151,1.54074869941712,-1.01587268942134,-0.942236697982105,-0.204380109649079,1.54031243226592,-1.25619166905939,0.614697884300492,0.682157545545145,0.922977740479815,-1.36653259605738,-0.788813600470433,-0.861138773226768,1,0,0,-0.39082623072724
"3",1.01922805137409,0.218589399662987,-0.07959798558376,-0.776667221806787,-1.05416232185079,1.6596714530005,-0.242450534353363,0.0839350067047881,-0.33480699231354,0.948677124329778,1.5699017117986,-1.45272613742336,1.50878828765627,-0.446327834193442,-2.17640456249656,-1.68983520941152,-1.69032079237829,-1.57072028444831,0.793522267077323,1.42383542466845,0.785963904573896,-1.49870106019481,0.361471426901837,0.0105365926120151,1.54074869941712,-1.01587268942134,-0.942236697982105,-0.204380109649079,1.54031243226592,-1.25619166905939,0.614697884300492,0.682157545545145,0.922977740479815,-1.36653259605738,-0.788813600470433,-0.861138773226768,0,1,0,4.27772924731758
"4",1.0593812637173,-0.545698371996509,-0.0120066380115002,0.51855440750394,0.00310574913200051,1.13101955936513,-1.3062231023596,-0.382344266431473,0.70263068563868,0.551439732726708,0.356764473894441,-1.21914319478027,1.20315329458322,-0.825246895076893,0.25209779170102,0.795236652174337,0.147281932554861,0.311816849335822,0.0261351175445434,-0.554064629685811,0.0644426797521605,0.287631107982981,0.361471426901837,0.0105365926120151,1.54074869941712,-1.01587268942134,-0.942236697982105,-0.204380109649079,1.54031243226592,-1.25619166905939,0.614697884300492,0.682157545545145,0.922977740479815,-1.36653259605738,-0.788813600470433,-0.861138773226768,0,0,1,-0.557908059951092
"5",1.07166517502835,-0.389150153758919,-0.317314520993096,0.2452520769948,0.0112125207445716,1.11436794662726,-1.18610287244171,-0.239795253867087,0.709156509074885,0.36629569735542,0.331449424287172,-1.21539952418462,1.4766519701142,-1.00841051502789,-0.0575765690079932,0.55347400542966,-0.240467234003947,0.326251503152226,0.00196376057434127,-0.330721956233593,0.285023228938459,0.298867723517277,0.361471426901837,0.0105365926120151,1.54074869941712,-1.01587268942134,-0.942236697982105,-0.204380109649079,1.54031243226592,-1.25619166905939,0.614697884300492,0.682157545545145,0.922977740479815,-1.36653259605738,-0.788813600470433,-0.861138773226768,1,0,0,-0.467356730551779
"6",0.964756482467822,-0.115607745966701,0.330131860815141,1.04878590848756,0.132058595101628,1.34491896266561,-1.59654298749113,-0.850681122480254,0.849176074568754,0.736416796887208,0.791707141245905,-1.22508452319515,1.2898255101984,-0.921068705163019,-0.27885280958875,0.79335086483236,0.899550755900113,0.541426091975025,0.336629897496541,-1.09386395695931,-0.66026245185837,0.53996312551741,0.361471426901837,0.0105365926120151,1.54074869941712,-1.01587268942134,-0.942236697982105,-0.204380109649079,1.54031243226592,-1.25619166905939,0.614697884300492,0.682157545545145,0.922977740479815,-1.36653259605738,-0.788813600470433,-0.861138773226768,1,0,0,-0.41074020195711
"7",0.875961643470312,-0.0388248232400072,0.816326178502871,0.894580558079917,0.309431661169036,1.62642619390427,-1.33760305703612,-1.25115463756587,1.09796403985959,1.09009083430853,0.405194109465449,-1.30184422166542,1.22690728601038,-0.0126174143352244,-0.447828089495578,-0.0153178237325322,0.680771077043795,0.857250803388708,0.745263696701461,-0.612410197081524,-1.27995575104733,0.968343504309654,0.361471426901837,0.0105365926120151,1.54074869941712,-1.01587268942134,-0.942236697982105,-0.204380109649079,1.54031243226592,-1.25619166905939,0.614697884300492,0.682157545545145,0.922977740479815,-1.36653259605738,-0.788813600470433,-0.861138773226768,1,0,0,-0.529802468741612
"8",0.87122333106944,0.39722811290158,0.732823171016804,1.12902332062393,0.36626859577339,1.61923755485923,-1.54139445896304,-1.31949663436832,1.27608513729949,1.01947057810095,0.651042968753707,-1.46497001144673,1.32525138483838,-0.28213904274511,-0.297007961109797,0.00222500624251692,1.01338802038576,0.958452800214069,0.734828721830071,-0.991324860865022,-1.38570825621017,1.2750447673832,0.361471426901837,0.0105365926120151,1.54074869941712,-1.01587268942134,-0.942236697982105,-0.204380109649079,1.54031243226592,-1.25619166905939,0.614697884300492,0.682157545545145,0.922977740479815,-1.36653259605738,-0.788813600470433,-0.861138773226768,0,1,0,-0.551368503732758
"9",0.808651814111605,0.317942652816826,0.515382827321979,1.51159662689145,0.773086397620479,1.45230759242185,-1.54927675201303,-1.73058574238847,1.58256821858385,1.0131191199188,0.501593946415998,-1.25838801051468,1.04222624029942,-0.0457978211764012,0.2559105201961,0.0520106761903779,1.55616597758988,1.68281934421617,0.49251443224051,-1.00598061372131,-2.02182813933199,1.80276859960525,0.361471426901837,0.0105365926120151,1.54074869941712,-1.01587268942134,-0.942236697982105,-0.204380109649079,1.54031243226592,-1.25619166905939,0.614697884300492,0.682157545545145,0.922977740479815,-1.36653259605738,-0.788813600470433,-0.861138773226768,0,1,0,-0.318420905833955
"10",0.956224576310361,0.416726707826107,-0.610920820578662,0.389903526387442,-0.11807488212133,1.07501092737882,-1.70523690087748,0.134385929125534,-0.22974613944833,0.626024227725207,0.935928768047554,0.174452324813893,0.981898269009103,-1.47038184799731,-1.4157672933698,-0.283771998604986,-0.155682177293264,-0.0911313299274224,0.933923709556887,-1.4898553454248,0.337381120010979,-0.625144355656825,0.768253282489112,0.0738231298125803,0.476554927590557,-1.09456533634283,-0.276004914798576,-0.0806681805425834,0.645866530139673,-1.1151982398299,0.127866354330266,0.588448263493978,0.579167881975043,-0.396600133903141,-0.681808276184939,0.208466292499351,0,1,0,6.05689612338472
